Date,AAPL,ARKG,ARKK,ARKQ,ARKW,BLDP,BLNK,BYDDY,CLLS,CRSP,CRWD,CURLF,DOGEF,FCEL,FUBO,FVRR,GBTC,GTBIF,JMIA,LAZR,LMND,NET,NNDM,NTLA,OROCF,PLTR,PLUG,QS,RIOT,SAGE,SAIL,SNOW,SQ,TSLA,VLDR
2020-07-29,94.70555877685547,53.720001220703125,80.06999969482422,53.7599983215332,97.18000030517578,14.880000114440918,9.619999885559082,19.489999771118164,16.18000030517578,85.52999877929688,112.91999816894531,8.199999809265137,143.75,2.299999952316284,9.850000381469727,91.38999938964844,12.350000381469727,13.635000228881836,11.369999885559082,10.800000190734863,69.05000305175781,38.70000076293945,2.2899999618530273,18.350000381469727,2.2200000286102295,,8.1899995803833,,2.75,46.09000015258789,31.479999542236328,,128.5500030517578,299.8219909667969,
2020-07-30,95.85151672363281,54.66999816894531,80.4000015258789,53.10499954223633,97.91000366210938,14.550000190734863,12.489999771118164,18.729999542236328,16.110000610351562,86.36000061035156,111.91000366210938,8.220000267028809,143.32000732421875,2.2899999618530273,9.430000305175781,91.56999969482422,12.225000381469727,13.454999923706055,12.670000076293945,10.609999656677246,65.0999984741211,41.130001068115234,2.3499999046325684,18.709999084472656,2.130000114440918,,7.96999979019165,,2.549999952316284,45.95000076293945,31.360000610351562,,129.1300048828125,297.49798583984375,
2020-07-31,105.8860855102539,53.70000076293945,80.37000274658203,52.779998779296875,99.48999786376953,14.220000267028809,11.050000190734863,18.889999389648438,15.699999809265137,85.45999908447266,113.19999694824219,8.4350004196167,142.66000366210938,2.2300000190734863,10.0,93.43000030517578,12.8149995803833,13.413000106811523,15.5600004196167,10.430000305175781,58.18000030517578,41.619998931884766,2.2899999618530273,17.809999465942383,2.1500000953674316,,7.710000038146973,,2.640000104904175,45.56999969482422,31.5,,129.85000610351562,286.1520080566406,
2020-08-03,108.55415344238281,56.81999969482422,83.68000030517578,53.79999923706055,101.58000183105469,15.319999694824219,10.539999961853027,19.299999237060547,17.489999771118164,92.5,115.4800033569336,8.979999542236328,142.66000366210938,2.549999952316284,9.949999809265137,102.16999816894531,13.34000015258789,13.927000045776367,21.0,10.449999809265137,56.86000061035156,42.5099983215332,2.3499999046325684,19.25,2.130000114440918,,9.15999984741211,,3.5,46.41999816894531,31.600000381469727,,134.8000030517578,297.0,
2020-08-04,109.27909851074219,57.43000030517578,84.19999694824219,54.040000915527344,101.7300033569336,15.020000457763672,11.390000343322754,20.079999923706055,17.260000228881836,94.56999969482422,114.95999908447266,9.039999961853027,142.2100067138672,2.5399999618530273,9.850000381469727,104.22000122070312,13.199999809265137,13.880000114440918,16.280000686645508,10.399999618530273,61.13999938964844,42.310001373291016,2.559999942779541,19.59000015258789,2.140000104904175,,9.130000114440918,,3.4000000953674316,49.790000915527344,31.239999771118164,,136.8300018310547,297.3999938964844,
2020-08-05,109.6751937866211,58.08000183105469,85.61000061035156,54.95000076293945,103.44000244140625,15.15999984741211,12.600000381469727,20.15999984741211,17.780000686645508,94.51000213623047,114.75,8.963000297546387,142.2100067138672,2.559999942779541,9.699999809265137,122.87000274658203,13.84000015258789,13.84000015258789,17.0,10.59000015258789,64.4800033569336,42.4900016784668,2.4600000381469727,19.649999618530273,2.2799999713897705,,9.329999923706055,,4.010000228881836,50.70000076293945,31.459999084472656,,146.5500030517578,297.0039978027344,
2020-08-06,113.50167846679688,57.7400016784668,84.87000274658203,54.150001525878906,103.20999908447266,14.90999984741211,12.175000190734863,20.440000534057617,16.90999984741211,92.94000244140625,110.30000305175781,8.82699966430664,141.6199951171875,2.559999942779541,10.079999923706055,120.05999755859375,14.4399995803833,14.4399995803833,17.100000381469727,10.699999809265137,68.69999694824219,41.349998474121094,2.2300000190734863,19.989999771118164,2.3399999141693115,,10.729999542236328,,4.25,50.0,31.5,,154.0,297.9159851074219,
2020-08-07,110.92113494873047,56.18000030517578,82.48999786376953,53.31999969482422,100.37999725341797,14.75,11.850000381469727,20.0,17.489999771118164,89.80999755859375,101.75,8.619999885559082,141.6199951171875,2.680000066757202,10.199999809265137,108.88999938964844,13.0600004196167,14.350000381469727,19.260000228881836,10.699999809265137,66.83999633789062,40.060001373291016,2.180000066757202,19.829999923706055,2.240000009536743,,11.279999732971191,,3.7699999809265137,50.70000076293945,36.25,,147.22000122070312,290.5419921875,
2020-08-10,112.53335571289062,58.349998474121094,83.47000122070312,53.0,98.2699966430664,14.8100004196167,11.0600004196167,19.610000610351562,17.5,90.7699966430664,97.0,9.050000190734863,139.25,2.869999885559082,10.0,106.0,13.6899995803833,14.989999771118164,19.75,10.640000343322754,67.41000366210938,36.9900016784668,2.1600000858306885,20.420000076293945,2.2699999809265137,,12.039999961853027,,4.130000114440918,53.310001373291016,36.02000045776367,,139.33999633789062,283.7139892578125,
2020-08-11,109.1866226196289,56.25,81.58000183105469,52.380001068115234,96.0999984741211,13.819999694824219,10.069999694824219,19.229999542236328,17.219999313354492,89.44999694824219,98.16000366210938,8.670000076293945,143.64999389648438,2.680000066757202,11.199999809265137,104.87000274658203,12.550000190734863,14.470000267028809,16.3700008392334,10.75,62.75,37.810001373291016,2.0,19.56999969482422,2.2300000190734863,,11.3100004196167,,3.619999885559082,51.369998931884766,35.25,,138.25,274.87799072265625,
