Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2015-02-03,-0.012715483991969208,0.7947230935096741,-0.0015436391694773914,0,0,74457.28778839111
2015-02-04,-0.017158333862338192,0.8037939071655273,-0.004035566103957515,0,0,74457.28778839111
2015-02-05,-0.004218055107035639,0.7951021790504456,0.0020091478723635436,0,0,74457.28778839111
2015-02-06,-0.006613109328405361,0.8041817545890808,0.004551048541667834,0,0,74457.28778839111
2015-02-09,-0.0077417743321427715,0.7989134788513184,0.0034820450693230824,0,0,74457.28778839111
2015-02-10,-0.0031516708114725876,0.8016738891601562,0.003260740694173659,0,0,74457.28778839111
2015-02-11,0.006047749645606155,0.7946599125862122,0.013483118016580033,1,1000000,74457.28778839111
2015-02-12,0.002423982876756662,0.7925814390182495,0.013286061097399469,0,1000000,72378.81422042847
2015-02-13,0.004016357218314131,0.7994115948677063,0.01319066767816146,0,1000000,79208.97006988525
2015-02-16,0.00692511068181961,0.8029419779777527,0.009957797119064029,-1,0,82739.35317993164
2015-02-17,0.008956894545258066,0.8016288876533508,0.006706197221381463,0,0,82739.35317993164
2015-02-18,0.010172760349087262,0.8070504069328308,0.008198402698631521,0,0,82739.35317993164
2015-02-19,0.015511669214722825,0.802890419960022,0.013777840922603196,1,1000000,82739.35317993164
2015-02-20,0.013220216267466684,0.8006212711334229,0.0133802206156521,0,1000000,80470.20435333252
2015-02-23,0.01626389149300414,0.7978999018669128,0.014594104155774971,0,1000000,77748.83508682251
2015-02-24,0.01800038701377872,0.7953551411628723,0.015560255259740478,0,1000000,75204.07438278198
2015-02-25,0.006594970705326454,0.800256073474884,0.009416777443311002,0,1000000,80105.0066947937
2015-02-26,0.011864940244334824,0.8044276237487793,0.010452941119018868,0,1000000,84276.55696868896
2015-02-27,0.011220069133855821,0.7998080253601074,0.0049942962826351085,-1,0,79656.95858001709
2015-03-02,0.011812803758546153,0.7990731000900269,0.004263824407733241,0,0,79656.95858001709
2015-03-03,0.007028043657165856,0.7975117564201355,0.0035131722753080383,0,0,79656.95858001709
2015-03-04,0.008654294003906457,0.8010895252227783,0.0023330141186329928,0,0,79656.95858001709
2015-03-05,0.00727217753375933,0.8048678636550903,-0.005702085758004973,0,0,79656.95858001709
2015-03-06,-0.0015766055996151455,0.8011408448219299,-0.00604023366406425,0,0,79656.95858001709
2015-03-09,-0.008885645019562273,0.7934618592262268,-0.011037337914244596,-1,-1000000,79656.95858001709
2015-03-10,-0.0104320102437373,0.792330265045166,-0.009388604120453605,0,-1000000,80788.55276107788
2015-03-11,-0.012207209201063478,0.7889795303344727,-0.011404012261571634,1,0,84139.28747177124
2015-03-12,-0.006424808465168696,0.7849971055984497,-0.01284643309644666,-1,-1000000,84139.28747177124
2015-03-13,0.001529720700789626,0.7879723906517029,-0.008696491275137665,0,-1000000,81164.00241851807
2015-03-16,-0.0008642871158528048,0.780238151550293,-0.011912807152314495,0,-1000000,88898.24151992798
2015-03-17,0.0031845595132749815,0.7828891277313232,-0.007214089673510928,1,0,86247.2653388977
2015-03-18,-0.0033355867927663124,0.7820442914962769,-0.009811947923357503,0,0,86247.2653388977
2015-03-19,0.003728660800430386,0.7966413497924805,-0.007182252431706475,0,0,86247.2653388977
2015-03-20,0.004427161282058742,0.7873395681381226,-0.009927472283954165,0,0,86247.2653388977
2015-03-23,0.012401097373897878,0.7948683500289917,-0.003176189441649833,0,0,86247.2653388977
2015-03-24,0.017778463026585728,0.7986582517623901,0.0005445252731133642,0,0,86247.2653388977
2015-03-25,0.01262271333982257,0.799424409866333,-0.005424760714390379,0,0,86247.2653388977
2015-03-26,0.008862894631863797,0.7982757687568665,-0.0036152941546901984,0,0,86247.2653388977
2015-03-27,0.0064205431342499834,0.8013206124305725,-0.007994876982876008,0,0,86247.2653388977
2015-03-29,0.009186893906153824,0.7931472063064575,-0.003367532468590109,0,0,86247.2653388977
2015-03-30,0.007600908198457971,0.7890604138374329,-0.0034728018329854907,0,0,86247.2653388977
2015-03-31,0.002087692190570032,0.7881462574005127,-0.006022211457416732,0,0,86247.2653388977
2015-04-01,-0.003011792723410728,0.7929962873458862,-0.011028811820276738,-1,-1000000,86247.2653388977
2015-04-02,0.0012801484964613296,0.7960705757141113,-0.010151940349339169,0,-1000000,83172.97697067261
2015-04-05,0.007504199088033597,0.8016032576560974,-0.006543315981579682,0,-1000000,77640.29502868652
2015-04-06,-0.0026388012851818066,0.8016353249549866,-0.010832648287969511,0,-1000000,77608.22772979736
2015-04-07,-0.004799397162539321,0.7997441291809082,-0.009238891313511317,0,-1000000,79499.42350387573
2015-04-08,0.00222260729406193,0.7973527908325195,-0.003518304373819316,0,-1000000,81890.7618522644
2015-04-09,0.006390363272661179,0.7950958609580994,-0.004149859135352365,0,-1000000,84147.69172668457
2015-04-12,0.0009280692051598283,0.7955765724182129,-0.010295344990387777,0,-1000000,83666.98026657104
2015-04-13,-0.006370488473701688,0.7941550612449646,-0.013995282608183092,0,-1000000,85088.49143981934
2015-04-14,-0.007679874833142152,0.8010445237159729,-0.014634169701490906,0,-1000000,78199.02896881104
2015-04-15,-0.009891300281296356,0.8127438426017761,-0.019624929113234272,-1,-2000000,66499.71008300781
2015-04-16,-0.008686139943245115,0.8195781111717224,-0.015930625723959476,0,-2000000,52831.172943115234
2015-04-19,-0.0012492076163804454,0.818953812122345,-0.009901404370684482,0,-2000000,54079.77104187012
2015-04-20,-0.004760839927958413,0.8181297183036804,-0.014090828811248244,0,-2000000,55727.95867919922
2015-04-21,1.885293657473419e-08,0.8152284622192383,-0.008546478669313252,0,-2000000,61530.470848083496
2015-04-22,-0.004607069155736217,0.8168599605560303,-0.0035568790350223945,0,-2000000,58267.47417449951
2015-04-23,-0.017550815191156994,0.8232553601264954,-0.010040417762832725,-1,-3000000,45476.675033569445
2015-04-26,-0.011151336763737363,0.8217331767082214,-0.0012072251913698348,0,-3000000,50043.22528839122
2015-04-27,-0.012714938796175237,0.8269246220588684,-0.0015053134392567825,0,-3000000,34468.889236450304
2015-04-28,-0.0039127730124863085,0.830771803855896,0.0076311918106418694,0,-3000000,22927.34384536754
2015-04-29,-0.019589750656132873,0.8320574760437012,0.005619053516401085,0,-3000000,19070.32728195202
2015-04-30,-0.014607302799435893,0.8279516100883484,0.0065678084552054095,0,-3000000,31387.925148010363
2015-05-03,-0.017947675384620602,0.8222332000732422,0.0023049394126695936,0,-3000000,48543.15519332897
2015-05-04,-0.019551439205289227,0.8269588947296143,-0.002790164093014116,0,-3000000,34366.071224212756
2015-05-05,-0.025379626778600815,0.8284592628479004,-0.0014134101667404428,0,-3000000,29864.966869354357
2015-05-06,-0.027357635888472127,0.8307027816772461,-0.0002542320359651315,0,-3000000,23134.410381317248
2015-05-07,-0.027124134352580917,0.8259001970291138,0.004319385957580056,0,-3000000,37542.16432571422
2015-05-10,-0.028929932204248596,0.8271024823188782,0.004357652672039709,0,-3000000,33935.30845642101
2015-05-11,-0.03871609134248494,0.8268836140632629,0.0038321510248918965,0,-3000000,34591.91322326671
2015-05-12,-0.03237338742779895,0.8331250548362732,0.005322370640517571,0,-3000000,15867.590904235956
2015-05-13,-0.01595148536495293,0.8365400433540344,0.010648870432160722,1,-2000000,-21252.25464502955
2015-05-14,-0.01846304587531852,0.8345155715942383,0.01028796669336697,0,-2000000,-15178.83936564112
2015-05-17,-0.019487041385997578,0.8325147032737732,0.009765187195139483,0,-2000000,-9176.234404245857
2015-05-18,-0.020788327590161828,0.823384165763855,0.011309200776339503,1,-1000000,4496.3757197064115
2015-05-19,-0.014904848964532202,0.8177216053009033,0.009066124295750157,0,-1000000,21484.057108561392
2015-05-20,-0.02264637647560238,0.8192424178123474,0.004075030127191001,0,-1000000,16921.619574229117
2015-05-21,-0.01387234305734647,0.819940984249115,0.007864441333104549,0,-1000000,14825.920263926382
2015-05-24,-0.013218299391444734,0.8133386969566345,0.003946879915216215,0,-1000000,34632.78214136778
2015-05-25,-0.008232079619804437,0.8117344379425049,0.005636379559348968,0,-1000000,39445.5591837567
2015-05-26,-0.008897319120714706,0.8048678636550903,0.0071395643838710375,0,-1000000,60045.28204600035
2015-05-27,-0.006457453953384304,0.802954912185669,-0.006353409389299532,0,-1000000,65784.13645426452
2015-05-28,-0.015164245435396448,0.8048225045204163,-0.012847380727499918,-1,-2000000,57760.03003120422
2015-05-31,-0.023409150674754964,0.8028194904327393,-0.015494035011185615,0,-2000000,65772.08638191223
2015-06-01,-0.016027219649067614,0.798441469669342,-0.014840697181415332,0,-2000000,83284.1694355011
2015-06-02,-0.012103635206268445,0.8055616021156311,-0.006104020694790802,0,-2000000,54803.63965034485
2015-06-03,-0.010262068083485017,0.802825927734375,-0.001680617375047944,0,-2000000,65746.33717536926
2015-06-04,-0.01013015817523832,0.8003841638565063,-0.0033999219645028953,0,-2000000,75513.39268684387
2015-06-07,-0.022443650953882698,0.8027614951133728,-0.01621806637532631,0,-2000000,66004.06765937805
2015-06-08,-0.012773128062104185,0.8058017492294312,-0.007699557249230969,0,-2000000,53843.05119514465
2015-06-09,-0.014226736373785347,0.8103727698326111,-0.008607920246812544,0,-2000000,35558.96878242493
2015-06-10,-0.030720116031218225,0.8147303462028503,-0.008009974666383177,0,-2000000,18128.663301467896
2015-06-11,-0.03179216665775701,0.8134710788726807,-0.008648567416624394,0,-2000000,23165.732622146606
2015-06-14,-0.03180672406210163,0.8120376467704773,-0.0069371724376165915,0,-2000000,28899.461030960083
2015-06-15,-0.02836409243912505,0.8119518756866455,-0.002721130454032148,0,-2000000,29242.54536628723
2015-06-16,-0.02971134549893884,0.813312292098999,-0.003668498344864235,0,-2000000,23800.87971687317
2015-06-17,-0.04623094983400466,0.8177283406257629,-0.005989631919870983,0,-2000000,6136.685609817505
2015-06-18,-0.03911716214883104,0.8177952170372009,-0.0003128577130568769,0,-2000000,5869.179964065552
2015-06-21,-0.0359559747439232,0.8147303462028503,0.001702813924465455,0,-2000000,18128.663301467896
2015-06-22,-0.035318186132377694,0.812116801738739,-0.00022476382833163189,0,-2000000,28582.841157913208
2015-06-23,-0.03189317988154469,0.811477541923523,-0.003499632260109174,0,-2000000,31139.880418777466
2015-06-24,-0.02100938327862781,0.8074935674667358,0.0005716409022410141,0,-2000000,47075.7782459259
2015-06-25,-0.022154405135477846,0.8108919262886047,-0.00034987056083538986,0,-2000000,33482.34295845032
2015-06-28,-0.028992216396122688,0.8096510171890259,-0.008387066863080349,0,-2000000,38445.97935676575
2015-06-29,-0.01986124848919617,0.8056784272193909,0.0013045404452793861,0,-2000000,54336.339235305786
2015-06-30,-0.021330766445813804,0.8014747500419617,0.0036277431905087135,0,-2000000,71151.04794502258
2015-07-01,-0.022903692235678057,0.7942118048667908,0.00293397062473887,0,-2000000,100202.82864570618
2015-07-02,-0.021105915964284155,0.7971938848495483,0.0014941317467261,1,-1000000,99535.12251377094
2015-07-05,-0.021155197214681586,0.7927636504173279,-0.0033181388349100603,1,0,70183.51554870605
2015-07-06,-0.01671446178771239,0.7899330854415894,0.00048421790198495195,0,0,70183.51554870605
2015-07-07,-0.011954856559992219,0.7863613367080688,-0.00023492465542838893,0,0,70183.51554870605
2015-07-08,-0.0018033388118538253,0.7856076955795288,0.0034814302891820327,0,0,70183.51554870605
2015-07-09,0.003334291294715016,0.7868068218231201,0.0030666161509680396,0,0,70183.51554870605
2015-07-12,-0.0022848927291031947,0.7876496315002441,0.00086545119658653,0,0,70183.51554870605
2015-07-13,-0.0027959713812137667,0.7842522263526917,-0.002396161884230023,0,0,70183.51554870605
2015-07-14,0.0006131005213279462,0.7851142287254333,0.002726438642007773,0,0,70183.51554870605
2015-07-15,-0.009619938513780603,0.7735746502876282,0.004442998816455926,0,0,70183.51554870605
2015-07-16,-0.014541517838325628,0.7711229920387268,0.004675706310692285,0,0,70183.51554870605
2015-07-19,-0.013456727561311811,0.7700007557868958,0.0029267549531005435,0,0,70183.51554870605
2015-07-20,-0.0014461829870126355,0.7694852948188782,0.0052858264934030385,0,0,70183.51554870605
2015-07-21,0.0035346331184868632,0.7726184129714966,0.00745869603529105,0,0,70183.51554870605
2015-07-22,0.009650236682408511,0.7668241262435913,0.011496186537934654,1,1000000,70183.51554870605
2015-07-23,0.006598593589699296,0.7681376934051514,0.008109798715960263,0,1000000,71497.08271026611
2015-07-26,0.0010999510167862027,0.7668123245239258,0.004372521929781922,-1,0,70171.71382904053
2015-07-27,0.008973783827277322,0.7670006155967712,0.010361009405380225,1,1000000,70171.71382904053
2015-07-28,0.016902759738438106,0.7734729647636414,0.009346452766275519,0,1000000,76644.06299591064
2015-07-29,0.00718371374702118,0.7723379135131836,0.003805803914531615,-1,0,75509.01174545288
2015-07-30,0.0020100704785941835,0.7688995599746704,0.0035891720762239515,0,0,75509.01174545288
2015-08-02,0.003678517685317224,0.7621369957923889,0.009620187990278117,0,0,75509.01174545288
2015-08-03,0.002800298660909308,0.7599881887435913,0.008817284851807435,0,0,75509.01174545288
2015-08-04,-0.0010950643236167235,0.7580351233482361,0.011011611570978378,1,1000000,75509.01174545288
2015-08-05,-0.003961609492689193,0.7593591213226318,0.007936035595945823,0,1000000,76833.00971984863
2015-08-06,-0.003531856325733003,0.7625904083251953,0.0033664251801903814,-1,0,80064.29672241211
2015-08-09,0.00964462372596781,0.7607455253601074,0.01107875866765509,1,1000000,80064.29672241211
2015-08-10,0.0021947657722323926,0.7685685753822327,0.005539442968154465,0,1000000,87887.34674453735
2015-08-11,-0.0029314889227793645,0.7633588314056396,0.003617760458741545,-1,0,82677.60276794434
2015-08-12,-0.00046655483132447854,0.7705941200256348,0.00456154926862838,0,0,82677.60276794434
2015-08-13,-0.005005486167287119,0.7654037475585938,0.006402504840683425,0,0,82677.60276794434
2015-08-16,-0.006658027415101046,0.7633413076400757,0.0060713861070513,0,0,82677.60276794434
2015-08-17,-0.0003645688300317122,0.7636502385139465,0.004705487401795487,0,0,82677.60276794434
2015-08-18,-0.0010894760720859377,0.7657554149627686,0.0020519818789440877,0,0,82677.60276794434
2015-08-19,0.004997108323181288,0.7619628310203552,0.008420440729397034,0,0,82677.60276794434
2015-08-20,0.005773779148042236,0.7647247910499573,0.008547250375876107,0,0,82677.60276794434
2015-08-23,0.01387999036578412,0.7564868927001953,0.0188853459430754,1,1000000,82677.60276794434
2015-08-24,-0.011036278978022486,0.7527286410331726,0.02461237141844088,0,1000000,78919.35110092163
2015-08-25,-0.005146829768468395,0.7492882013320923,0.02396511693348473,0,1000000,75478.91139984131
2015-08-26,-0.010982737100293856,0.7518796920776367,0.007319716553116383,0,1000000,78070.40214538574
2015-08-27,-0.011200002441643382,0.7581501007080078,-0.0008433577777847102,0,1000000,84340.81077575684
2015-08-30,-0.010465754413567362,0.7554011344909668,-0.0024888137738192113,-1,0,81591.84455871582
2015-08-31,-0.033881516477237285,0.760861337184906,-0.012938998615868441,-1,-1000000,81591.84455871582
2015-09-01,-0.03187037332987704,0.7545461654663086,-0.007500354592715915,0,-1000000,87907.01627731323
2015-09-02,-0.021011014878894157,0.753863513469696,-0.00622695442178251,1,0,88589.66827392578
2015-09-03,-0.020232173039730652,0.7582650780677795,-0.011343268690629339,-1,-1000000,88589.66827392578
2015-09-06,-0.030420335067632746,0.7532389163970947,-0.011029470790819904,0,-1000000,93615.8299446106
2015-09-07,-0.030827429680983134,0.7520380020141602,-0.008142848666462088,1,0,94816.74432754517
2015-09-08,-0.01653704671193108,0.7575757503509521,-0.004373373685158619,0,0,94816.74432754517
2015-09-09,-0.029634048655469147,0.7530631422996521,-0.008630991496506936,0,0,94816.74432754517
2015-09-10,-0.022617263999729714,0.7556236982345581,-0.0032875354195947945,0,0,94816.74432754517
2015-09-13,-0.017937696917125885,0.7548650503158569,-0.000913207802331116,0,0,94816.74432754517
2015-09-14,-0.01273218370229146,0.7546600699424744,0.0022564178098369533,0,0,94816.74432754517
2015-09-15,-0.0102057060034165,0.7550589442253113,-0.0013341325213196557,0,0,94816.74432754517
2015-09-16,-0.011367685341153021,0.7594167590141296,0.0008890554234366353,0,0,94816.74432754517
2015-09-17,-0.0050088507615559,0.759013295173645,0.005569961277279212,0,0,94816.74432754517
2015-09-20,0.0015180846137510967,0.7564868927001953,0.006908192929016057,0,0,94816.74432754517
2015-09-21,-0.00557339176112767,0.7547739148139954,0.001101145342758059,0,0,94816.74432754517
2015-09-22,-0.009526080978944659,0.753409206867218,-0.0026121423122722506,0,0,94816.74432754517
2015-09-23,-0.0070254641257543465,0.7504690289497375,-0.0030990279071384562,0,0,94816.74432754517
2015-09-24,0.0034234951828756507,0.7496814131736755,-0.0007700258323627369,0,0,94816.74432754517
2015-09-27,0.01217321802095132,0.7499625086784363,0.0009583825305575934,0,0,94816.74432754517
2015-09-28,0.003469353926129913,0.7464357614517212,0.0004521857017934135,0,0,94816.74432754517
2015-09-29,0.012082587141793253,0.7452120184898376,0.004060501345136256,0,0,94816.74432754517
2015-09-30,0.012217394361019856,0.7509198784828186,-0.002140473066022111,0,0,94816.74432754517
2015-10-01,0.009840821065898337,0.7549620270729065,-0.0036014944235187797,0,0,94816.74432754517
2015-10-04,0.013237544076242263,0.7594744563102722,-0.0052865185843691655,0,0,94816.74432754517
2015-10-05,0.014060815259933721,0.7643506526947021,-0.00933637763573837,0,0,94816.74432754517
2015-10-06,0.018981648279587905,0.7666360139846802,-0.003994956956917407,0,0,94816.74432754517
2015-10-07,0.027805329063251213,0.7653979063034058,0.003994693537337848,0,0,94816.74432754517
2015-10-08,0.030951951930034825,0.7693195343017578,0.0054472904816526965,0,0,94816.74432754517
2015-10-11,0.027203291771250575,0.7722008228302002,0.00402681435069201,0,0,94816.74432754517
2015-10-12,0.031168249667629773,0.768580436706543,0.009962067772722077,0,0,94816.74432754517
2015-10-13,0.02082088574666211,0.7681671380996704,0.0025995948605142868,0,0,94816.74432754517
2015-10-14,0.034469796650078974,0.7739937901496887,0.014205303781883241,1,1000000,94816.74432754517
2015-10-15,0.03121355248508223,0.7780284881591797,0.008185546141928925,0,1000000,98851.44233703613
2015-10-18,0.026496699267687614,0.7741795778274536,0.006465840890263205,-1,0,95002.53200531006
2015-10-19,0.030038381095656493,0.7680491209030151,0.011621588402617844,1,1000000,95002.53200531006
2015-10-20,0.017770900703107124,0.7700837850570679,0.006412560829501485,0,1000000,97037.1961593628
2015-10-21,0.020369101214630373,0.7614116668701172,0.010974468041121514,-1,0,88365.07797241211
2015-10-22,0.025763207791384787,0.7630093097686768,0.0030404200933721688,0,0,88365.07797241211
2015-10-26,0.020949165585340518,0.759174644947052,-0.002907486126139036,0,0,88365.07797241211
2015-10-27,0.022185730797748736,0.7601094245910645,0.0002660212319426733,0,0,88365.07797241211
2015-10-28,0.024808926214778298,0.7535794973373413,0.003132917133613271,0,0,88365.07797241211
2015-10-29,0.007643353308880037,0.7580926418304443,-0.012224534889186631,-1,-1000000,88365.07797241211
2015-10-30,0.006384016675776626,0.7599362134933472,-0.010527602398545414,0,-1000000,86521.50630950928
2015-11-02,0.008006394726557594,0.7649587392807007,-0.007091644750773038,0,-1000000,81498.98052215576
2015-11-03,0.00571249216168224,0.7637669444084167,-0.007415272468449836,0,-1000000,82690.7753944397
2015-11-04,-0.008775218949740154,0.7654389142990112,-0.013005893387287271,0,-1000000,81018.80550384521
2015-11-05,-0.012673229614356744,0.7601730227470398,-0.013863875345844798,0,-1000000,86284.69705581665
2015-11-06,-0.010645587003414711,0.7597629427909851,-0.015431573526055285,0,-1000000,86694.77701187134
2015-11-09,-0.012762672297018607,0.7521058917045593,-0.021431758364059347,0,-1000000,94351.82809829712
2015-11-10,-0.014021180111512724,0.7538124322891235,-0.01860770513025916,1,0,92645.28751373291
2015-11-11,-0.012697330857750759,0.7540454864501953,-0.017729071055929052,-1,-1000000,92645.28751373291
2015-11-12,-0.012108230969509842,0.7545461654663086,-0.012902389746729115,0,-1000000,92144.60849761963
2015-11-13,-0.0107572656866982,0.7528986930847168,-0.006739737413515643,0,-1000000,93792.08087921143
2015-11-16,-0.010016698335520938,0.750750720500946,-0.007760813384934932,1,0,95940.05346298218
2015-11-17,-0.01451203289887466,0.7501875758171082,-0.009977786650343748,0,0,95940.05346298218
2015-11-18,-0.014877863418379073,0.7508860230445862,-0.010635008877700303,-1,-1000000,95940.05346298218
2015-11-19,-0.013230421892538098,0.7519361972808838,-0.009970647634424411,0,-1000000,94889.87922668457
2015-11-20,-0.0036275039994805545,0.7521398067474365,-0.001935831842922389,0,-1000000,94686.26976013184
2015-11-23,-0.00087890244828631,0.7487159371376038,-0.001070123195982155,0,-1000000,98110.1393699646
2015-11-24,-0.00409626829409865,0.7484861612319946,-0.002578676467114017,1,0,98339.91527557373
2015-11-25,0.0002490386371612704,0.7517101764678955,-0.0013148095712829972,0,0,98339.91527557373
2015-11-26,0.002740429824702723,0.7520380020141602,-0.001745769367301986,0,0,98339.91527557373
2015-11-27,0.002773100453014919,0.7521964311599731,-0.003267304892949722,0,0,98339.91527557373
2015-11-30,0.0011206362533059625,0.7481110692024231,-0.0033906490180411544,0,0,98339.91527557373
2015-12-01,0.010138513973450843,0.7491310238838196,-0.0013045174347138778,0,0,98339.91527557373
2015-12-02,0.019668468695835283,0.7485030293464661,0.005665185671177115,0,0,98339.91527557373
2015-12-03,0.014218030491837048,0.7491815090179443,0.002210446027472825,0,0,98339.91527557373
2015-12-04,0.017523087138343007,0.7492376565933228,0.016155099801708355,1,1000000,98339.91527557373
2015-12-07,0.025614393146620756,0.7469375729560852,0.016273909115264475,0,1000000,96039.83163833618
2015-12-08,0.01894356048223754,0.7402801513671875,0.015025452158426208,0,1000000,89382.41004943848
2015-12-09,0.021169239794133793,0.736409604549408,0.01914798172597258,1,2000000,85511.86323165894
2015-12-10,0.03117644784541416,0.7370826601982117,0.028701476599835577,0,2000000,86857.97452926636
2015-12-11,0.03786480454801891,0.7335143089294434,0.030297703188902094,0,2000000,79721.27199172974
2015-12-14,0.0350176301093154,0.7280139923095703,0.03430162997495266,0,2000000,68720.63875198364
2015-12-15,0.04184880570047429,0.7284966111183167,0.034696187424582074,0,2000000,69685.87636947632
2015-12-16,0.03701492316483786,0.7284169793128967,0.025398884238696035,0,2000000,69526.61275863647
2015-12-17,0.03665445898274182,0.7251631617546082,0.02190365765917892,1,3000000,63018.977642059326
2015-12-18,0.03045673281433342,0.7181844115257263,0.021148422403560397,0,3000000,42082.72695541382
2015-12-21,0.033287516863461146,0.7170514464378357,0.025947186126486006,0,3000000,38683.83169174194
2015-12-22,0.03865177799215043,0.7167534232139587,0.02696658369606177,0,3000000,37789.762020111084
2015-12-23,0.0397671836492006,0.718442440032959,0.02577915093031539,0,3000000,42856.81247711182
2015-12-24,0.0296153060922627,0.7219173908233643,0.019274011850593655,0,3000000,53281.66484832764
2015-12-25,0.032272011982192345,0.7231965065002441,0.023150291255447326,0,3000000,57119.011878967285
2015-12-28,0.03118852215867575,0.7226999998092651,0.02125714424729738,0,3000000,55629.49180603027
2015-12-29,0.03321613316766493,0.7197351455688477,0.019414070767185546,0,3000000,46734.92908477783
2015-12-30,0.029043016501037015,0.7228567600250244,0.010960559082238723,0,3000000,56099.772453308105
2015-12-31,0.023578819401561618,0.7208765745162964,0.01082033332395429,0,3000000,50159.21592712402
2016-01-01,0.021447154272508477,0.7194400429725647,0.0038835200659386843,0,3000000,45849.621295928955
2016-01-04,0.015536763135653704,0.721266508102417,0.0012937690711394322,0,3000000,51329.01668548584
2016-01-05,-0.0013049299800141911,0.7176535725593567,-0.0017323786984659092,0,3000000,40490.21005630493
2016-01-06,-0.009814918941341885,0.715103030204773,-0.005213066213082103,0,3000000,32838.58299255371
2016-01-07,-0.017945721287268106,0.7108533382415771,-0.004293700860051916,0,3000000,20089.50710296631
2016-01-08,-0.01959804197012125,0.7091192603111267,0.004374898665160828,0,3000000,14887.27331161499
2016-01-11,-0.03666372964393502,0.7050197124481201,0.0023690601755433677,0,3000000,2588.629722595215
2016-01-12,-0.02568194709019319,0.7031360268592834,0.001151047720409787,0,3000000,-3062.427043914795
2016-01-13,-0.02495801539461072,0.7015082240104675,-0.0014508878357916866,0,3000000,-7945.835590362549
2016-01-14,-0.02996596807405502,0.696815550327301,9.431964627777136e-05,0,3000000,-22023.85663986206
2016-01-15,-0.028151696988526542,0.6971264481544495,-0.0008826861327629645,0,3000000,-21091.163158416748
2016-01-18,-0.024084434741195593,0.6859651207923889,0.0065918634441471755,0,3000000,-54575.14524459839
2016-01-19,-0.02110042873648347,0.687545120716095,0.0027597385686174676,0,3000000,-49835.145473480225
2016-01-20,-0.026817186967853658,0.6866622567176819,0.002305967305377564,0,3000000,-52483.73746871948
2016-01-21,-0.01781902854816029,0.6908462643623352,0.0009368249873335354,0,3000000,-39931.71453475952
2016-01-22,-0.010719077061764296,0.7007315754890442,-0.005992617181026495,0,3000000,-10275.781154632568
2016-01-25,-0.028295758443478834,0.7071835994720459,-0.018480488865953455,-1,2000000,38833.49895477295
2016-01-26,-0.022869969884289933,0.6994963884353638,-0.009689733284520436,0,2000000,31146.28791809082
2016-01-27,-0.017917682465585536,0.7083156108856201,-0.013126862342991522,0,2000000,39965.51036834717
2016-01-28,-0.03186724476327979,0.7094815373420715,-0.015698159131600126,0,2000000,41131.436824798584
2016-01-29,-0.021095208167315464,0.7125399708747864,-0.012487937456503926,0,2000000,44189.87035751343
2016-02-01,-0.02303187906715009,0.7156761884689331,-0.029629374492089532,0,2000000,47326.087951660156
2016-02-02,-0.006970447527104593,0.7168458700180054,-0.002797205336811895,0,2000000,48495.76950073242
2016-02-03,-0.004828878692429357,0.7112375497817993,-0.002650983294280521,0,2000000,42887.44926452637
2016-02-04,0.007016209237677571,0.7249423265457153,-0.0015903915200433816,0,2000000,56592.22602844238
2016-02-05,0.019200835350142206,0.7269977927207947,0.002809240975482966,0,2000000,58647.69220352173
2016-02-08,0.006297919955290974,0.7203054428100586,0.0004380812873213922,0,2000000,51955.342292785645
2016-02-09,0.006168742118392325,0.7181328535079956,0.014390633964011924,0,2000000,49782.752990722656
2016-02-10,0.007566609331962189,0.7202950716018677,0.01998258119346752,0,2000000,51944.97108459473
2016-02-11,0.015378623701660623,0.7182360291481018,0.02976557655729992,0,2000000,49885.92863082886
2016-02-12,0.01836702003636781,0.7185817956924438,0.03114189459604364,0,2000000,50231.6951751709
2016-02-15,0.002060149745726488,0.7227104902267456,0.01736523533062133,0,2000000,54360.389709472656
2016-02-16,0.002648174300054344,0.72348952293396,0.011063136231046815,0,2000000,55139.42241668701
2016-02-17,-0.005213280865972607,0.7212300896644592,0.006323580473052956,0,2000000,52879.98914718628
2016-02-18,-0.006524003957261718,0.7311331033706665,-0.002465322011356256,0,2000000,62783.002853393555
2016-02-19,-0.0011253173768409376,0.7279132604598999,0.0035028351208273786,0,2000000,59563.15994262695
2016-02-22,-0.001546777101460923,0.7252157330513,0.00563235394463396,0,2000000,56865.6325340271
2016-02-23,0.006447513419104774,0.7297672033309937,-0.0027781157727709864,0,2000000,61417.1028137207
2016-02-24,0.0003333914518055285,0.7247952818870544,-4.8427289894161494e-05,0,2000000,56445.181369781494
2016-02-25,-0.00175376484724673,0.7297672033309937,-0.007339113123493056,0,2000000,61417.1028137207
2016-02-26,0.001532687151006202,0.7383342981338501,-0.013897690282034377,-1,1000000,71381.68811798096
2016-02-29,-0.02159746076926017,0.7381708025932312,-0.031290599566121416,0,1000000,71218.19257736206
2016-03-01,-0.01973796685449642,0.7386943101882935,-0.02704981089266238,0,1000000,71741.70017242432
2016-03-02,-0.01941093972642338,0.7447680234909058,-0.03393932299513164,0,1000000,77815.41347503662
2016-03-03,-0.01477179855203429,0.744657039642334,-0.023850543497616773,0,1000000,77704.42962646484
2016-03-04,-0.005093279015711499,0.7459346652030945,-0.013428567637951413,0,1000000,78982.05518722534
